Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,SRC_method
10/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 7 , 1 400 ,35000
10/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Dinophysis Fortii, 1 , 200 ,5000
10/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
10/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum, 1 , 200 ,5000
10/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Prorocentrum Sigmoides, 1 , 200 ,5000
10/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
11/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
11/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 4 , 800 ,20000
12/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 1 , 200 ,5000
12/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 1 , 200 ,5000
12/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 4 , 800 ,20000
12/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Prorocentrum Sigmoides, 2 , 400 ,10000
12/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
13/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
13/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 3 , 600 ,15000
14/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
14/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 1 , 200 ,5000
14/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum, 1 , 200 ,5000
14/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
17/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 4 , 800 ,20000
17/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp., 1 , 200 ,5000
17/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
18/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 4 , 800 ,20000
18/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
19/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
19/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp., 2 , 400 ,10000
20/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 1 , 200 ,5000
20/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 2 , 400 ,10000
20/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
21/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 7 , 1 400 ,35000
21/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp., 3 , 600 ,15000
21/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
24/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 7 , 1 400 ,35000
24/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 4 , 800 ,20000
24/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Dinophysis Fortii, 1 , 200 ,5000
24/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 4 , 800 ,20000
24/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum, 4 , 800 ,20000
24/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
25/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
25/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 4 , 800 ,20000
25/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Dinophysis Fortii, 7 , 1 400 ,35000
25/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum, 2 , 400 ,10000
26/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
26/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 6 , 1 200 ,30000
26/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 2 , 400 ,10000
27/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 3 , 600 ,15000
27/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
27/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
28/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 5 , 1 000 ,25000
28/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 8 , 1 600 ,40000
28/09/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
01/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 4 , 800 ,20000
01/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 3 , 600 ,15000
01/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
01/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium Conicum, 1 , 200 ,5000
01/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
02/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
02/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 2 , 400 ,10000
03/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
03/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 1 , 200 ,5000
03/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum, 1 , 200 ,5000
03/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
04/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
05/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
05/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 1 , 200 ,5000
05/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
05/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
08/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
08/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 3 , 600 ,15000
08/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 2 , 400 ,10000
08/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
09/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 1 , 200 ,5000
09/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
09/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum, 1 , 200 ,5000
10/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 3 , 600 ,15000
10/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 1 , 200 ,5000
10/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
11/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 2 , 400 ,10000
11/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
12/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis, 1 , 200 ,5000
12/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp., 1 , 200 ,5000
12/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
12/10/2018,08:00,Lorna,Primary sump,5000,1,0.001,Ditylum Brightwell, 1 , 200 ,5000
15/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis, 5 , 1 000 ,25000
15/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Rhizosolenia sp., 1 , 200 ,5000
15/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Ceratium Furca, 2 , 400 ,10000
15/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Bright well, 1 , 200 ,5000
16/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis, 6 , 1 200 ,30000
16/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Chaetoceros sp., 2 , 400 ,10000
16/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Rhizosolenia sp., 3 , 600 ,15000
16/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
16/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Bright well, 1 , 200 ,5000
17/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis, 4 , 800 ,20000
17/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Chaetoceros sp., 3 , 600 ,15000
17/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Rhizosolenia sp., 1 , 200 ,5000
17/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Ceratium Furca, 2 , 400 ,10000
17/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Lingulodium polyedrum, 1 , 200 ,5000
18/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis, 3 , 600 ,15000
18/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Ceratium Furca, 1 , 200 ,5000
18/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Bright well, 1 , 200 ,5000
19/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Rhizosolenia sp., 2 , 400 ,10000
19/10/2018,08:00,Lorna,Prinary Sump,5000,1,0.001,Bright well, 1 , 200 ,5000
25/10/2018,14:00,Nuette,Primary Sump,10000,20,0.002,Chaetocerus sp., 167 , 8 350 ,20875
25/10/2018,15:00,Nuette,Primary Sump,10000,20,0.002,Rhizosolenia, 72 , 3 600 ,9000
25/10/2018,16:00,Nuette,Primary Sump,10000,20,0.002,Centric Diatoms, 4 , 200 ,500
25/10/2018,17:00,Nuette,Primary Sump,10000,20,0.002,Protoperidiium conicum, 6 , 300 ,750
25/10/2018,18:00,Nuette,Primary Sump,10000,20,0.002,Navicula, 21 , 1 050 ,2625
25/10/2018,19:00,Nuette,Primary Sump,10000,20,0.002,Noctiluca sp., 2 , 100 ,250
25/10/2018,20:00,Nuette,Primary Sump,10000,20,0.002,Gomphonema, 3 , 150 ,375
26/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Chaetocerus sp., 80 , 4 000 ,20000
26/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Rhizosolenia, 31 , 1 550 ,7750
26/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Gomphonema, 5 , 250 ,1250
26/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Navicula, 18 , 900 ,4500
26/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Protoperidiium conicum, 1 , 50 ,250
26/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,other, 19 , 950 ,4750
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Chaetocerus sp., 125 , 6 250 ,31250
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Rhizosolenia, 55 , 2 750 ,13750
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Navicula, 35 , 1 750 ,8750
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Protoperidiium conicum, 3 , 150 ,750
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Noctiluca sp., 1 , 50 ,250
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Gomphonema, 2 , 100 ,500
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Skeletonema, 3 , 150 ,750
29/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Ditylum bright-welli bright-welli, 1 , 50 ,250
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Chaetocerus sp., 808 , 40 400 ,202000
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Rhizosolenia, 199 , 9 950 ,49750
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Navicula, 45 , 2 250 ,11250
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Gomphonema, 15 , 750 ,3750
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Skeletonema, 40 , 2 000 ,10000
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Ceratium, 2 , 100 ,500
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Protoperidiium conicum, 3 , 150 ,750
30/10/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Ditylum bright-welli bright-welli, 9 , 450 ,2250
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Chaetocerus sp., 454 , 45 400 ,227000
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Rhizosolenia, 138 , 13 800 ,69000
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Navicula, 55 , 5 500 ,27500
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Centric Diatoms, 12 , 1 200 ,6000
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Protoperidiium conicum, 2 , 200 ,1000
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Ditylum bright-welli, 4 , 400 ,2000
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Gonyaulax polygramma, 4 , 400 ,2000
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Noctiluca sp., 4 , 400 ,2000
31/10/2018,08:00,Nuette,Primary Sump,5000,10,0.002,Fragilaria, 7 , 700 ,3500
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Chaetocerus sp., 349 , 17 450 ,87250
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Rhizosolenia, 172 , 8 600 ,43000
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 108 , 5 400 ,27000
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Centric Diatoms, 8 , 400 ,2000
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Thalasiosira, 28 , 1 400 ,7000
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Noctiluca sp., 3 , 150 ,750
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Ceratium, 1 , 50 ,250
01/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Protoperidiium conicum, 1 , 50 ,250
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Chaetocerus sp., 335 , 16 750 ,83750
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Rhizosolenia, 250 , 12 500 ,62500
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 63 , 3 150 ,15750
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Centric Diatoms, 15 , 750 ,3750
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Navicula, 7 , 350 ,1750
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Ditylum bright-welli, 7 , 350 ,1750
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Protoperidiium conicum, 10 , 500 ,2500
02/11/2018,08:00,Nuette,Primary Sump,5000,20,0.004,Noctiluca sp., 6 , 300 ,1500
05/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 6 , 300 ,1500
05/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Ceratium, 2 , 100 ,500
05/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Chaetocerus sp., 1 , 50 ,250
06/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Ceratium, 3 , 150 ,750
06/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Ditylum bright-welli, 19 , 950 ,4750
06/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Rhizosolenia, 121 , 6 050 ,30250
06/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 17 , 850 ,4250
06/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Noctiluca sp., 6 , 300 ,1500
06/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Protoperidiium conicum, 2 , 100 ,500
07/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Chaetocerus sp., 1 , 50 ,250
07/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Rhizosolenia, 33 , 1 650 ,8250
07/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Ceratium, 8 , 400 ,2000
07/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Protoperidiium conicum, 12 , 600 ,3000
07/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Noctiluca sp., 24 , 1 200 ,6000
07/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Ditylum bright-welli, 3 , 150 ,750
08/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Noctiluca sp., 38 , 1 900 ,9500
08/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Ceratium, 19 , 950 ,4750
08/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Rhizosolenia, 43 , 2 150 ,10750
08/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Protoperidiium conicum, 33 , 1 650 ,8250
08/11/2018,08:00,Pertunia,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 2 , 100 ,500
12/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 2 , 100 ,500
12/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 2 , 100 ,500
12/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 10 , 500 ,2500
12/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 1 , 50 ,250
12/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 4 , 200 ,1000
12/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 2 , 100 ,500
13/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 37 , 1 850 ,9250
13/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 3 , 150 ,750
13/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 22 , 1 100 ,5500
13/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 3 , 150 ,750
13/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 4 , 200 ,1000
13/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Gonyaulax polygramma, 1 , 50 ,250
14/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 11 , 550 ,2750
14/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 2 , 100 ,500
14/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 3 , 150 ,750
14/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 1 , 50 ,250
14/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 1 , 50 ,250
14/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 4 , 200 ,1000
15/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 2 , 100 ,500
15/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 13 , 650 ,3250
15/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 16 , 800 ,4000
15/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 11 , 550 ,2750
15/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 2 , 100 ,500
15/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 2 , 100 ,500
16/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 12 , 600 ,3000
16/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 17 , 850 ,4250
16/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 4 , 200 ,1000
16/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 9 , 450 ,2250
16/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 1 , 50 ,250
19/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 4 , 200 ,1000
19/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 3 , 150 ,750
19/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 4 , 200 ,1000
19/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 17 , 850 ,4250
19/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 10 , 500 ,2500
19/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 2 , 100 ,500
20/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 7 , 350 ,1750
20/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 3 , 150 ,750
20/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 3 , 150 ,750
20/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 4 , 200 ,1000
20/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 1 , 50 ,250
20/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 3 , 150 ,750
21/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 4 , 200 ,1000
21/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 21 , 1 050 ,5250
21/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 9 , 450 ,2250
21/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 11 , 550 ,2750
21/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 17 , 850 ,4250
21/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 4 , 200 ,1000
22/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 13 , 650 ,3250
22/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 7 , 350 ,1750
22/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 15 , 750 ,3750
22/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 4 , 200 ,1000
22/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 2 , 100 ,500
23/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 16 , 800 ,4000
23/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 2 , 100 ,500
23/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 2 , 100 ,500
23/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 5 , 250 ,1250
23/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 3 , 150 ,750
26/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 57 , 2 850 ,14250
26/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 7 , 350 ,1750
26/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 3 , 150 ,750
26/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 8 , 400 ,2000
26/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 1 , 50 ,250
26/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 7 , 350 ,1750
27/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 78 , 3 900 ,19500
27/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 5 , 250 ,1250
27/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 8 , 400 ,2000
27/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 17 , 850 ,4250
27/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 3 , 150 ,750
27/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 4 , 200 ,1000
28/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 33 , 1 650 ,8250
28/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 5 , 250 ,1250
28/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 7 , 350 ,1750
28/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp., 2 , 100 ,500
28/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 4 , 200 ,1000
29/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis, 137 , 6 850 ,34250
29/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum, 9 , 450 ,2250
29/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia, 7 , 350 ,1750
29/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli, 3 , 150 ,750
29/11/2018,08:00,Lorna,Primary Sump,5000,20,0.004,Ceratium, 3 , 150 ,750
