RowCode,Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species,Cells Counted,Cells/L,SRC_method
1487,06/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Noctiluca sp.,6,300,1500
1488,06/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Protoperidinium conicum,2,100,500
1489,07/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1490,07/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Rhizosolenia sp.,33,1650,8250
1491,07/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Ceratium sp.,8,400,2000
1492,07/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Protoperidinium conicum,12,600,3000
1493,07/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Noctiluca sp.,24,1200,6000
1494,07/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Ditylum bright-welli,3,150,750
1495,08/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Noctiluca sp.,38,1900,9500
1496,08/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Ceratium sp.,19,950,4750
1497,08/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Rhizosolenia sp.,43,2150,10750
1498,08/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Protoperidinium conicum,33,1650,8250
1499,08/11/2018,08:00,Pertunia,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,2,100,500
1500,12/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,2,100,500
1501,12/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1502,12/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,10,500,2500
1503,12/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,1,50,250
1504,12/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,4,200,1000
1505,12/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,2,100,500
1506,13/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,37,1850,9250
1507,13/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,3,150,750
1508,13/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,22,1100,5500
1509,13/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,3,150,750
1510,13/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,4,200,1000
1511,13/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,1,50,250
1512,14/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,11,550,2750
1513,14/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1514,14/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,3,150,750
1515,14/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,1,50,250
1516,14/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,1,50,250
1517,14/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,4,200,1000
1518,15/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1519,15/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,13,650,3250
1520,15/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,16,800,4000
1521,15/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,11,550,2750
1522,15/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,2,100,500
1523,15/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,2,100,500
1524,16/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,12,600,3000
1525,16/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,17,850,4250
1526,16/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,4,200,1000
1527,16/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,9,450,2250
1528,16/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1529,19/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,4,200,1000
1530,19/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,3,150,750
1531,19/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,4,200,1000
1532,19/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,17,850,4250
1533,19/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,10,500,2500
1534,19/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1535,20/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,7,350,1750
1536,20/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,3,150,750
1537,20/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,3,150,750
1538,20/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,4,200,1000
1539,20/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,1,50,250
1540,20/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,3,150,750
1541,21/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,4,200,1000
1542,21/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,21,1050,5250
1543,21/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,9,450,2250
1544,21/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,11,550,2750
1545,21/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,17,850,4250
1546,21/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,4,200,1000
1547,22/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,13,650,3250
1548,22/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,7,350,1750
1549,22/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,15,750,3750
1550,22/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,4,200,1000
1551,22/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,2,100,500
1552,23/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,16,800,4000
1553,23/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,2,100,500
1554,23/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,2,100,500
1555,23/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,5,250,1250
1556,23/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,3,150,750
1557,26/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,57,2850,14250
1558,26/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,7,350,1750
1559,26/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,3,150,750
1560,26/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,8,400,2000
1561,26/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1562,26/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,7,350,1750
1563,27/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,78,3900,19500
1564,27/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,5,250,1250
1565,27/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,8,400,2000
1566,27/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,17,850,4250
1567,27/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,3,150,750
1568,27/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,4,200,1000
1569,28/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,33,1650,8250
1570,28/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,5,250,1250
1571,28/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,7,350,1750
1572,28/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1573,28/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,4,200,1000
1574,29/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,137,6850,34250
1575,29/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,9,450,2250
1576,29/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,7,350,1750
1577,29/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,3,150,750
1578,29/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,3,150,750
1579,29/11/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1580,03/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,11,550,2750
1581,03/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,2,100,500
1582,03/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ditylum bright-welli,2,100,500
1583,03/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,4,200,1000
1584,03/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1585,03/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,1,50,250
1586,04/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,18,900,4500
1587,04/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,4,200,1000
1588,04/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,10,500,2500
1589,04/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,4,200,1000
1590,04/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1591,04/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,5,250,1250
1592,05/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1593,05/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,3,150,750
1594,05/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,9,450,2250
1595,05/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,3,150,750
1596,05/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,7,350,1750
1597,06/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,6,300,1500
1598,06/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,4,200,1000
1599,06/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,4,200,1000
1600,06/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,3,150,750
1601,06/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,2,100,500
1602,10/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,6,300,1500
1603,10/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,3,150,750
1604,10/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,4,200,1000
1605,10/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1606,11/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,3,150,750
1607,11/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,6,300,1500
1608,11/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,1,50,250
1609,11/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,1,50,250
1610,11/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1611,12/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,6,300,1500
1612,12/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,2,100,500
1613,12/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,4,200,1000
1614,12/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,1,50,250
1615,12/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Noctiluca sp.,4,200,1000
1616,12/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,2,100,500
1617,13/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,10,500,2500
1618,13/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,9,450,2250
1619,13/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,2,100,500
1620,13/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,2,100,500
1621,13/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,2,100,500
1622,13/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,2,100,500
1623,14/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium sp.,6,300,1500
1624,14/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,3,150,750
1625,14/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,1,50,250
1626,14/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,1,50,250
1627,14/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,3,150,750
1628,18/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,1,50,250
1629,18/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,3,150,750
1630,18/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,1,50,250
1631,18/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,1,50,250
1632,18/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium tripos,1,50,250
1633,18/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,6,300,1500
1634,19/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,3,150,750
1635,19/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,2,100,500
1636,19/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,6,300,1500
1637,19/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium tripos,1,50,250
1638,19/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,1,50,250
1639,19/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,8,400,2000
1640,20/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,2,100,500
1641,20/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,2,100,500
1642,20/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,2,100,500
1643,20/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,1,50,250
1644,20/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,1,50,250
1645,20/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,4,200,1000
1646,20/12/2018,10:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,2,100,500
1647,20/12/2018,10:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,2,100,500
1648,20/12/2018,10:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1649,20/12/2018,10:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,2,100,500
1650,20/12/2018,10:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,3,150,750
1651,20/12/2018,10:00,Lorna,Primary sump,5000,20,0.004,Other,6,300,1500
1652,20/12/2018,14:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,1,50,250
1653,20/12/2018,14:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,1,50,250
1654,20/12/2018,14:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,1,50,250
1655,20/12/2018,14:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,2,100,500
1656,20/12/2018,14:00,Lorna,Primary sump,5000,20,0.004,Other,3,150,750
1657,21/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,11,550,2750
1658,21/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,4,200,1000
1659,21/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,2,100,500
1660,21/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,2,100,500
1661,21/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1662,21/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,5,250,1250
1663,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Ceratium furca,41,2050,10250
1664,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,8,400,2000
1665,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,11,550,2750
1666,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1667,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,5,250,1250
1668,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,1,50,250
1669,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,1,50,250
1670,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,1,50,250
1671,21/12/2018,12:50,Lorna,Primary sump,5000,20,0.004,Other,12,600,3000
1672,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,26,1300,6500
1673,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,42,2100,10500
1674,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,52,2600,13000
1675,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,16,800,4000
1676,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Dinophysis tripos,3,150,750
1677,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,1,50,250
1678,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,4,200,1000
1679,22/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,18,900,4500
1680,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Ceratium furca,6,300,1500
1681,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,2,100,500
1682,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,6,300,1500
1683,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,1,50,250
1684,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,2,100,500
1685,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Ceratium tripos,1,50,250
1686,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1687,22/12/2018,15:40,Lorna,Primary sump,5000,20,0.004,Other,11,550,2750
1688,23/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium tripos,1,50,250
1689,23/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,7,350,1750
1690,23/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,1,50,250
1691,23/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,2,100,500
1692,23/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,3,150,750
1693,23/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,7,350,1750
1694,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,5,250,1250
1695,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,5,250,1250
1696,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,1,50,250
1697,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,4,200,1000
1698,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,1,50,250
1699,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Ceratium tripos,1,50,250
1700,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1701,23/12/2018,15:00,Lorna,Primary sump,5000,20,0.004,Other,9,450,2250
1702,24/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,4,200,1000
1703,24/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium tripos,1,50,250
1704,24/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,2,100,500
1705,24/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,1,50,250
1706,24/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,1,50,250
1707,24/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1708,24/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,6,300,1500
1709,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,4,200,1000
1710,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,3,150,750
1711,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Ceratium furca,3,150,750
1712,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,1,50,250
1713,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,2,100,500
1714,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,2,100,500
1715,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Pseudo-nitzschia australis,1,50,250
1716,24/12/2018,12:23,Lorna,Primary sump,5000,20,0.004,Other,5,250,1250
1717,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,3,150,750
1718,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,6,300,1500
1719,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,1,50,250
1720,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Chaetoceros sp.,1,50,250
1721,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,4,200,1000
1722,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Ceratium furca,2,100,500
1723,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,3,150,750
1724,25/12/2018,08:00,Lorna,Primary sump,5000,20,0.004,Other,4,200,1000
1725,25/12/2018,13:41,Lorna,Primary sump,5000,20,0.004,Ceratium fusus,2,100,500
1726,25/12/2018,13:41,Lorna,Primary sump,5000,20,0.004,Protoperidinium conicum,5,250,1250
1727,25/12/2018,13:41,Lorna,Primary sump,5000,20,0.004,Zigabikodinium denticulatum,2,100,500
1728,25/12/2018,13:41,Lorna,Primary sump,5000,20,0.004,Ceratium furca,2,100,500
1729,25/12/2018,13:41,Lorna,Primary sump,5000,20,0.004,Gonyaulax polygramma,1,50,250
1730,25/12/2018,13:41,Lorna,Primary sump,5000,20,0.004,Rhizosolenia sp.,1,50,250
