Sample,Date,Time,Counted by:,Site,Weather,DO (mg/L),Saturation (%),Temperature (⁰C),Volume Filtered (ml),Frames counted,Volume counted,Species,Classification,Cells Counted,Cells/L
,14/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,20/12/2018,10:00,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,2,100
,21/12/2018,12:50,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,24/12/2018,12:23,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,25/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,25/12/2018,13:41,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,26/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,26/12/2018,13:39,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,28/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
,31/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Rhizosolenia sp.,Diatom,1,50
1,02/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,50
2,02/01/2019,16:21:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,2,100
3,03/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,50
5,07/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,50
6,08/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,4,200
7,09/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,2,100
8,10/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,2,100
9,11/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,3,150
10,11/01/2019,12:24:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,2,100
11,14/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,3,150
12,15/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,4,200
13,16/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,2,100
14,17/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,50
17,22/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,15,750
18,23/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,7,350
19,24/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,8,400
21,25/01/2019,08:16:00,Pertunia,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,50
46,05/02/2019,16:26:00,Pertunia,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,2,100
51,11/02/2019,09:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,50
54,11/02/2019,16:17:00,Pertunia,Primary sump,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,50
63,12/02/2019,08:00:00,Pertunia,Primary sump,,9.84,NA,11.8,,20,,Rhizosolenia sp.,Diatom,4,200
64,12/02/2019,08:30:00,Pertunia,Sec Swirler,,8.74,NA,11.6,,20,,Rhizosolenia sp.,Diatom,1,50
115,13/02/2019,23:28:00,Pertunia,Nursery,,8.68,86.8,15.8,,20,,Rhizosolenia sp.,Diatom,1,50
164,16/02/2019,08:20:00,Pertunia,Primary sump,,9.16,84,11.7,,20,,Rhizosolenia sp.,Diatom,40,2000
192,18/02/2019,02:00:00,Pertunia,Primary sump,,9.16,87.9,13.6,,20,,Rhizosolenia sp.,Diatom,1,50
202,18/02/2019,09:50:00,Sarah,Primary sump,,9.31,NA,13.1,,20,,Rhizosolenia sp.,Diatom,6,300
207,18/02/2019,14:00:00,Sarah,After Drumfilter,,9.98,96.6,13.8,,20,,Rhizosolenia sp.,Diatom,1,50
228,19/02/2019,07:44:00,Lorna,Primary sump,,8.7,81,12.4,,20,,Rhizosolenia sp.,Diatom,2,100
256,20/02/2019,09:05:00,Lorna,Primary sump,,9.72,93,12.4,,20,,Rhizosolenia sp.,Diatom,2,100
271,20/02/2019,23:00:00,Pertunia,After Drumfilter,,8.04,78,14,,20,,Rhizosolenia sp.,Diatom,1,50
374,24/02/2019,06:00:00,Pertunia,Primary sump,,9.41,90.2,13.3,,20,,Rhizosolenia sp.,Diatom,1,50
393,24/02/2019,21:00:00,Pertunia,Primary sump,,8.74,87.1,15.8,,20,,Rhizosolenia sp.,Diatom,1,50
395,24/02/2019,23:00:00,Pertunia,Primary sump,,9.87,90.4,15.9,,20,,Rhizosolenia sp.,Diatom,1,50
400,25/02/2019,03:00:00,Pertunia,After Drumfilter,,7.36,71.6,14.3,,20,,Rhizosolenia sp.,Diatom,1,50
572,04/03/2019,13:00:00,Pertunia,Primary sump,,9.4,96.3,16.6,,20,,Rhizosolenia sp.,Diatom,1,50
1120,03/04/2019,14:00:00,Lorna,After Drumfilter,,,NA,NA,,20,,Rhizosolenia sp.,Diatom,1,250
1127,04/04/2019,16:20:00,Pertunia,Primary sump,,10.7,106.6,14.8,,10,,Rhizosolenia sp.,Diatom,1,500
1130,05/04/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,10,,Rhizosolenia sp.,Diatom,3,1500
1131,05/04/2019,08:00:00,Pertunia,After Drumfilter,,,NA,NA,,10,,Rhizosolenia sp.,Diatom,1,500
1134,05/04/2019,14:30:00,Sarah,Primary sump,,,NA,NA,,10,,Rhizosolenia sp.,Diatom,1,500
1186,30/04/2019,09:30:00,Pertunia,Primary sump,,8.62,88.1,13.7,,20,,Rhizosolenia sp.,Diatom,1,250
1200,06/06/2019,12:00:00,Pertunia,Primary sump,,,NA,NA,,125,,Rhizosolenia sp.,Diatom,1,40
1209,26/06/2019,08:00:00,Lorna,Primary sump,,,NA,13.6,,20,,Rhizosolenia sp.,Diatom,1,250
1229,02/08/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,40,,Rhizosolenia sp.,Diatom,1,125
1231,06/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,40,,Rhizosolenia sp.,Diatom,1,125
1234,12/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,40,,Rhizosolenia sp.,Diatom,1,125
1236,14/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,30,,Rhizosolenia sp.,Diatom,2,67
1238,16/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,10,,Rhizosolenia sp.,Diatom,1,100
1239,19/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,9,,Rhizosolenia sp.,Diatom,2,222
1240,20/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,9,,Rhizosolenia sp.,Diatom,2,222
1241,21/08/2019,08:00:00,Jan,Primary sump,,,NA,NA,,100,,Rhizosolenia sp.,Diatom,6,60
1242,22/08/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,50,,Rhizosolenia sp.,Diatom,2,40
1243,23/08/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Rhizosolenia sp.,Diatom,2,20
1244,26/08/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Rhizosolenia sp.,Diatom,2,10
1245,27/08/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Rhizosolenia sp.,Diatom,4,40
1246,28/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,24,,Rhizosolenia sp.,Diatom,2,83
1247,28/08/2019,14:00:00,Pertunia,Primary sump,,,NA,NA,,328,,Rhizosolenia sp.,Diatom,8,24
1248,29/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,24,,Rhizosolenia sp.,Diatom,1,42
1249,30/08/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Rhizosolenia sp.,Diatom,5,125
1250,02/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,1,33
1251,03/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Rhizosolenia sp.,Diatom,2,50
1253,05/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,4,133
1254,06/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,3,100
1255,09/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,1,33
1260,16/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,1,33
1261,17/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Rhizosolenia sp.,Diatom,1,25
1263,19/09/2019,14:30:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,1,33
1264,20/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,5,167
1269,30/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,64,2133
1270,01/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,59,1967
1271,02/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,110,,Rhizosolenia sp.,Diatom,46,2091
1272,02/10/2019,14:00:00,Lorna,Primary sump,,,NA,NA,,110,,Rhizosolenia sp.,Diatom,163,7409
1273,02/10/2019,16:00:00,Lorna,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,17,567
1274,03/10/2019,14:20:00,Lorna,Primary sump,,,NA,NA,,110,,Rhizosolenia sp.,Diatom,106,4818
1275,03/10/2019,16:00:00,Lorna,Primary sump,,,NA,NA,,110,,Rhizosolenia sp.,Diatom,74,3364
1276,04/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,14,467
1277,07/10/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,37,,Rhizosolenia sp.,Diatom,2,270
1282,14/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Rhizosolenia sp.,Diatom,3,100
1289,23/10/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,30,,Rhizosolenia sp.,Diatom,4,667
1290,24/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Rhizosolenia sp.,Diatom,1,50
1293,29/10/2019,08:00:00,Jan,Primary sump,,,NA,NA,,66,,Rhizosolenia sp.,Diatom,8,606
1296,01/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,48,,Rhizosolenia sp.,Diatom,1,104
1297,04/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Rhizosolenia sp.,Diatom,1,100
1299,06/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,43,,Rhizosolenia sp.,Diatom,4,465
1302,11/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,40,,Rhizosolenia sp.,Diatom,1,125
1303,12/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,36,,Rhizosolenia sp.,Diatom,2,278
1307,15/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,57,,Rhizosolenia sp.,Diatom,3,263
1308,18/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Rhizosolenia sp.,Diatom,9,900
1309,19/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Rhizosolenia sp.,Diatom,3,300
1310,20/11/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,54,,Rhizosolenia sp.,Diatom,10,926
1311,20/11/2019,12:00:00,Pertunia,Primary sump,,,NA,NA,,32,,Rhizosolenia sp.,Diatom,10,1563
1313,20/11/2019,15:00:00,Pertunia,Primary sump,,9.55,97.8,16.8,,20,,Rhizosolenia sp.,Diatom,12,3000
1315,21/11/2019,08:00:00,Kabelo,Primary sump,,,NA,14.8,,72,,Rhizosolenia sp.,Diatom,6,417
1317,22/11/2019,08:00:00,Kabelo,Primary sump,,9.5,96.6,15.8,,53,,Rhizosolenia sp.,Diatom,2,189
1319,25/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Rhizosolenia sp.,Diatom,1,106
1321,28/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Rhizosolenia sp.,Diatom,2,213
1322,29/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,39,,Rhizosolenia sp.,Diatom,4,513
1325,04/12/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Rhizosolenia sp.,Diatom,2,213
1333,13/12/2019,08:00,Kabelo,Primary sump,,10.5,107,14.5,,30,,Rhizosolenia sp.,Diatom,1,166.6666667
1334,17/12/2019,08:00,Kabelo,Primary sump,,9.87,105,16.8,,67,,Rhizosolenia sp.,Diatom,3,223.880597
1336,18/12/2019,08:00,Pertunia,Primary sump,,9.95,104.8,17.3,,62,,Rhizosolenia sp.,Diatom,4,322.5806452
1337,19/12/2019,08:30,Justin,Primary sump,,11.76,116.6,16.8,,80,,Rhizosolenia sp.,Diatom,1,62.5
1339,23/12/2019,08:00,Pertunia,Primary sump,,8.27,94.1,18.7,,34,,Rhizosolenia sp.,Diatom,3,441.1764706
1340,24/12/2019,08:00,Pertunia,Primary sump,,NA,NA,NA,,37,,Rhizosolenia sp.,Diatom,9,1216.216216
1342,30/12/2019,08:00,Kabelo,Primary sump,,8.44,94.5,20.7,,71,,Rhizosolenia sp.,Diatom,2,140.8450704
1345,02/01/2020,16:30,Kabelo,Primary sump,,9.79,103.7,18.3,,63,,Rhizosolenia sp.,Diatom,1,79.36507937
1347,06/01/2020,07:50,Justin,Primary sump,,9.8,105.9,18.6,,88,,Rhizosolenia sp.,Diatom,2,113.6363636
1349,08/01/2020,07:45,Justin,Primary sump,,9.43,123.9,16.5,,29,,Rhizosolenia sp.,Diatom,1,172.4137931
1351,10/01/2020,07:50,Justin,Primary sump,,NA,NA,NA,,63,,Rhizosolenia sp.,Diatom,1,79.36507937
1353,14/01/2020,08:00,Kabelo,Primary sump,,NA,NA,17,,85,,Rhizosolenia sp.,Diatom,4,235.2941176
1354,15/01/2020,08:00,Pertunia,Primary sump,,NA,NA,16,,111,,Rhizosolenia sp.,Diatom,5,225.2252252
1355,16/01/2020,07:50,Justin,Primary sump,,NA,NA,NA,,105,,Rhizosolenia sp.,Diatom,1,47.61904762
1362,27/01/2020,07:45,Kabelo,Primary sump,,NA,NA,13,,100,,Rhizosolenia sp.,Diatom,61,3050
1364,28/01/2020,07:42,Kabelo,Primary sump,,NA,NA,15,,126,,Rhizosolenia sp.,Diatom,44,1746.031746
1365,29/01/2020,07:45,Lorna,Primary sump,,NA,NA,16,,200,,Rhizosolenia sp.,Diatom,10,250
1367,30/01/2020,07:45,Justin,Primary sump,,NA,NA,13.5,,100,,Rhizosolenia sp.,Diatom,4,200
1368,31/01/2020,08:30,Pertunia,Primary sump,,NA,NA,12,,200,,Rhizosolenia sp.,Diatom,1,25
1369,03/02/2020,07:45,Justin,Primary sump,,NA,NA,12,,200,,Rhizosolenia sp.,Diatom,1,25
1370,03/02/2020,13:25,Kabelo,Primary sump,,NA,NA,13,,200,,Rhizosolenia sp.,Diatom,2,50
1372,05/02/2020,07:40,Justin,Primary sump,,NA,NA,14.5,,200,,Rhizosolenia sp.,Diatom,4,100
1380,17/02/2020,07:46,Kabelo,Primary sump,,NA,NA,14,,200,,Rhizosolenia sp.,Diatom,7,175
1381,18/02/2020,07:50,Kabelo,Primary sump,,NA,NA,14,,200,,Rhizosolenia sp.,Diatom,1,25
1385,24/02/2020,07:40,Kabelo,Primary sump,,NA,NA,11.9,,200,,Rhizosolenia sp.,Diatom,1,25
1389,28/02/2020,07:44,Peter,Primary sump,,NA,NA,12,,200,,Rhizosolenia sp.,Diatom,54,1350
1392,04/03/2020,07:37,Peter,Primary sump,,NA,NA,11,,200,,Rhizosolenia sp.,Diatom,2,50
1393,05/03/2020,07:57,Peter,Primary sump,,NA,NA,11,,200,,Rhizosolenia sp.,Diatom,2,50
1395,09/03/2020,07:37,Peter,Primary sump,,NA,NA,13,,200,,Rhizosolenia sp.,Diatom,3,75
1265,23/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Scrippsiella,Dinoflagellate,3,75
1266,25/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Scrippsiella,Dinoflagellate,13,325
1267,26/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Scrippsiella,Dinoflagellate,3,100
1268,27/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Scrippsiella,Dinoflagellate,2,50
1269,30/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Scrippsiella,Dinoflagellate,1,33
1273,02/10/2019,16:00:00,Lorna,Primary sump,,,NA,NA,,150,,Scrippsiella,Dinoflagellate,1,33
1276,04/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Scrippsiella,Dinoflagellate,2,67
1278,08/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Scrippsiella,Dinoflagellate,4,133
1279,09/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Scrippsiella,Dinoflagellate,4,200
1280,10/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Scrippsiella,Dinoflagellate,4,200
1281,11/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Scrippsiella,Dinoflagellate,1,50
1282,14/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Scrippsiella,Dinoflagellate,5,167
1283,15/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,100,,Scrippsiella,Dinoflagellate,4,200
1289,23/10/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,30,,Scrippsiella,Dinoflagellate,11,1833
1291,25/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Scrippsiella,Dinoflagellate,4,400
1294,30/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,49,,Scrippsiella,Dinoflagellate,3,306
1295,31/10/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,39,,Scrippsiella,Dinoflagellate,5,641
1296,01/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,48,,Scrippsiella,Dinoflagellate,3,313
1297,04/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Scrippsiella,Dinoflagellate,4,400
1299,06/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,43,,Scrippsiella,Dinoflagellate,2,233
1301,08/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,42,,Scrippsiella,Dinoflagellate,2,238
1302,11/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,40,,Scrippsiella,Dinoflagellate,4,500
1304,13/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,34,,Scrippsiella,Dinoflagellate,3,441
1305,14/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,35,,Scrippsiella,Dinoflagellate,4,571
1306,14/11/2019,16:00:00,Kabelo,Primary sump,,,NA,NA,,52,,Scrippsiella,Dinoflagellate,2,192
1308,18/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Scrippsiella,Dinoflagellate,2,200
1309,19/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,50,,Scrippsiella,Dinoflagellate,4,400
1315,21/11/2019,08:00:00,Kabelo,Primary sump,,,NA,14.8,,72,,Scrippsiella,Dinoflagellate,4,278
1317,22/11/2019,08:00:00,Kabelo,Primary sump,,9.5,96.6,15.8,,53,,Scrippsiella,Dinoflagellate,6,566
1319,25/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Scrippsiella,Dinoflagellate,5,532
1320,27/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,33,,Scrippsiella,Dinoflagellate,3,455
1321,28/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Scrippsiella,Dinoflagellate,2,213
1322,29/11/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,39,,Scrippsiella,Dinoflagellate,1,128
1323,02/12/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,36,,Scrippsiella,Dinoflagellate,3,417
1324,03/12/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,43,,Scrippsiella,Dinoflagellate,1,116
1325,04/12/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,47,,Scrippsiella,Dinoflagellate,2,213
1326,05/12/2019,12:45:00,Kabelo,Primary sump,,,NA,NA,,41,,Scrippsiella,Dinoflagellate,1,122
1334,17/12/2019,08:00,Kabelo,Primary sump,,9.87,105,16.8,,67,,Scrippsiella,Dinoflagellate,10,746.2686567
1336,18/12/2019,08:00,Pertunia,Primary sump,,9.95,104.8,17.3,,62,,Scrippsiella,Dinoflagellate,26,2096.774194
1340,24/12/2019,08:00,Pertunia,Primary sump,,NA,NA,NA,,37,,Scrippsiella,Dinoflagellate,2,270.2702703
1341,27/12/2019,08:00,Pertunia,Primary sump,,NA,NA,NA,,37,,Scrippsiella,Dinoflagellate,2,270.2702703
1343,31/12/2019,08:00,Kabelo,Primary sump,,9.59,101.2,18.2,,58,,Scrippsiella,Dinoflagellate,1,86.20689655
1344,02/01/2020,08:00,Kabelo,Primary sump,,9.12,96.8,18.2,,45,,Scrippsiella,Dinoflagellate,9,1000
1345,02/01/2020,16:30,Kabelo,Primary sump,,9.79,103.7,18.3,,63,,Scrippsiella,Dinoflagellate,14,1111.111111
1346,03/01/2020,08:00,Kabelo,Primary sump,,9.89,103.4,16.6,,56,,Scrippsiella,Dinoflagellate,15,1339.285714
1353,14/01/2020,08:00,Kabelo,Primary sump,,NA,NA,17,,85,,Scrippsiella,Dinoflagellate,4,235.2941176
1354,15/01/2020,08:00,Pertunia,Primary sump,,NA,NA,16,,111,,Scrippsiella,Dinoflagellate,1,45.04504505
1370,03/02/2020,13:25,Kabelo,Primary sump,,NA,NA,13,,200,,Scrippsiella,Dinoflagellate,9,225
,12/01/2017,08:00,Lorna,Primary sump,Clear,,,12.5,5000,21,0.021,Scrippsiella trochoidea,Dinoflagellate,4,38.0952381
,13/01/2017,08:00,Lorna,Primary sump,Cloudy,,,15.1,5000,21,0.021,Scrippsiella trochoidea,Dinoflagellate,14,133.3333333
,16/01/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,21,0.021,Scrippsiella trochoidea,Dinoflagellate,19,180.952381
,17/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,24,0.024,Scrippsiella trochoidea,Dinoflagellate,7,58.33333333
,19/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,24,0.024,Scrippsiella trochoidea,Dinoflagellate,14,116.6666667
178,17/02/2019,22:31:00,Pertunia,Broodstock,,,NA,NA,,20,,Scrippsiella trochoidea,Dinoflagellate,1,50
185,17/02/2019,23:12:00,Pertunia,Amaza 5 settlement,,,NA,NA,,20,,Scrippsiella trochoidea,Dinoflagellate,3,150
187,18/02/2019,01:00:00,Pertunia,After Drumfilter,,9.55,92.4,15.6,,20,,Scrippsiella trochoidea,Dinoflagellate,1,50
193,18/02/2019,02:00:00,Pertunia,After Drumfilter,,8.13,79.6,14.7,,20,,Scrippsiella trochoidea,Dinoflagellate,2,100
1258,12/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Scrippsiella trochoidea,Dinoflagellate,2,50
1260,16/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Scrippsiella trochoidea,Dinoflagellate,1,33
1261,17/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,200,,Scrippsiella trochoidea,Dinoflagellate,3,75
1262,18/09/2019,08:00:00,Kabelo,Primary sump,,,NA,NA,,150,,Scrippsiella trochoidea,Dinoflagellate,2,67
1310,20/11/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,54,,Scrippsiella trochoidea,Dinoflagellate,1,93
1311,20/11/2019,12:00:00,Pertunia,Primary sump,,,NA,NA,,32,,Scrippsiella trochoidea,Dinoflagellate,2,313
1313,20/11/2019,15:00:00,Pertunia,Primary sump,,9.55,97.8,16.8,,20,,Scrippsiella trochoidea,Dinoflagellate,3,750
1337,19/12/2019,08:30,Justin,Primary sump,,11.76,116.6,16.8,,80,,Scrippsiella trochoidea,Dinoflagellate,14,875
1355,16/01/2020,07:50,Justin,Primary sump,,NA,NA,NA,,105,,Scrippsiella trochoidea,Dinoflagellate,1,47.61904762
1362,27/01/2020,07:45,Kabelo,Primary sump,,NA,NA,13,,100,,Scrippsiella trochoidea,Dinoflagellate,1,50
1364,28/01/2020,07:42,Kabelo,Primary sump,,NA,NA,15,,126,,Scrippsiella trochoidea,Dinoflagellate,3,119.047619
1365,29/01/2020,07:45,Lorna,Primary sump,,NA,NA,16,,200,,Scrippsiella trochoidea,Dinoflagellate,2,50
1368,31/01/2020,08:30,Pertunia,Primary sump,,NA,NA,12,,200,,Scrippsiella trochoidea,Dinoflagellate,2,50
1375,10/02/2020,07:55,Kabelo,Primary sump,,NA,NA,12,,200,,Scrippsiella trochoidea,Dinoflagellate,12,300
1376,11/02/2020,07:45,Kabelo,Primary sump,,NA,NA,10.5,,200,,Scrippsiella trochoidea,Dinoflagellate,5,125
1377,12/02/2020,07:55,Peter,Primary sump,,NA,NA,11,,200,,Scrippsiella trochoidea,Dinoflagellate,4,100
1378,13/02/2020,07:43,Kabelo,Primary sump,,NA,NA,11,,200,,Scrippsiella trochoidea,Dinoflagellate,3,75
1379,14/02/2020,07:41,Peter,Primary sump,,NA,NA,12,,200,,Scrippsiella trochoidea,Dinoflagellate,5,125
1380,17/02/2020,07:46,Kabelo,Primary sump,,NA,NA,14,,200,,Scrippsiella trochoidea,Dinoflagellate,13,325
1381,18/02/2020,07:50,Kabelo,Primary sump,,NA,NA,14,,200,,Scrippsiella trochoidea,Dinoflagellate,6,150
1383,20/02/2020,08:05,Kabelo,Primary sump,,NA,NA,14,,200,,Scrippsiella trochoidea,Dinoflagellate,8,200
1384,21/02/2020,07:41,Peter,Primary sump,,NA,NA,14,,200,,Scrippsiella trochoidea,Dinoflagellate,12,300
1385,24/02/2020,07:40,Kabelo,Primary sump,,NA,NA,11.9,,200,,Scrippsiella trochoidea,Dinoflagellate,8,200
1386,25/02/2020,07:44,Kabelo,Primary sump,,NA,NA,11,,200,,Scrippsiella trochoidea,Dinoflagellate,1,25
1387,26/02/2020,08:53,Peter,Primary sump,,NA,NA,13,,200,,Scrippsiella trochoidea,Dinoflagellate,3,75
1388,27/02/2020,07:57,Peter,Primary sump,,NA,NA,14,,200,,Scrippsiella trochoidea,Dinoflagellate,6,150
1389,28/02/2020,07:44,Peter,Primary sump,,NA,NA,12,,200,,Scrippsiella trochoidea,Dinoflagellate,3,75
1395,09/03/2020,07:37,Peter,Primary sump,,NA,NA,13,,200,,Scrippsiella trochoidea,Dinoflagellate,1,25
1235,13/08/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,40,,Skeletonema costatum,Diatom,5,125
