Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,,Yellow_block,RG_meth,SRC_method
22/07/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum minimum,3,30,150,750,15,7500
22/07/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Bright-welli,3,30,150,750,15,7500
22/07/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Bacillaria sp.,3,30,150,750,15,7500
25/07/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Bright-welli,3,30,150,750,15,7500
26/07/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Octactis sp. ,3,30,150,750,15,7500
01/02/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
01/02/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,C. tripos,3,30,150,750,15,7500
01/11/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Noctiluca sp.,3,150,150,750,15,37500
02/02/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,C. furca,3,30,150,750,15,7500
03/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Chaetocerus,3,30,150,750,15,7500
04/01/2017,08:00:00,Lorna,Primary sump,5000,20,0.02,Protoperidinium oceanicum,3,30,150,750,15,7500
04/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,C. furca,3,30,150,750,15,7500
04/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
04/03/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,C. furca,3,30,150,750,15,7500
04/03/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Licmophora,3,30,150,750,15,7500
04/03/2019,08:00:00,Pertunia,After Drumfilter,5000,20,0.02,C. fusus,3,30,150,750,15,7500
04/03/2019,08:00:00,Pertunia,After Drumfilter,5000,20,0.02,C. furca,3,30,150,750,15,7500
04/03/2019,08:00:00,Pertunia,After Drumfilter,5000,20,0.02,Navicula,3,30,150,750,15,7500
05/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis,3,150,150,750,15,37500
05/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia,3,150,150,750,15,37500
06/11/2018,08:00:00,Pertunia,Primary Sump,5000,20,0.004,Ceratium,3,150,150,750,15,37500
06/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp.,3,150,150,750,15,37500
07/02/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Chaetocerus,3,30,150,750,15,7500
07/11/2018,08:00:00,Pertunia,Primary Sump,5000,20,0.004,Ditylum bright-welli,3,150,150,750,15,37500
08/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
09/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,G. polygramma,3,30,150,750,15,7500
10/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Pseudo-Nitzschia,3,30,150,750,15,7500
10/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
10/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia,3,150,150,750,15,37500
11/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Rhizosolenia,3,30,150,750,15,7500
11/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
11/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum,3,150,150,750,15,37500
13/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp.,3,150,150,750,15,37500
13/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli,3,150,150,750,15,37500
14/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Zygabicodium,3,30,150,750,15,7500
14/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Rhizosolenia,3,30,150,750,15,7500
14/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,C. tripos,3,30,150,750,15,7500
14/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum,3,150,150,750,15,37500
14/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum,3,150,150,750,15,37500
14/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis,3,150,150,750,15,37500
15/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
16/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
17/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
17/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Zygabicodium,3,30,150,750,15,7500
18/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Chaetocerus,3,30,150,750,15,7500
18/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Gonyaulax polygramma,3,150,150,750,15,37500
19/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli,3,150,150,750,15,37500
19/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum,3,150,150,750,15,37500
20/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Rhizosolenia,3,150,150,750,15,37500
20/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli,3,150,150,750,15,37500
20/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Chaetocerus sp.,3,150,150,750,15,37500
22/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
22/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Dinophysis tripos,3,150,150,750,15,37500
23/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Pseudo-Nitzschia,3,30,150,750,15,7500
23/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli,3,150,150,750,15,37500
23/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Gonyaulax polygramma,3,150,150,750,15,37500
24/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Noctiluca,3,30,150,750,15,7500
25/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ceratium fusus,3,150,150,750,15,37500
25/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Gonyaulax polygramma,3,150,150,750,15,37500
26/06/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Ceratium furca,3,30,150,750,15,7500
26/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli,3,150,150,750,15,37500
27/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Other,3,30,150,750,15,7500
27/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ceratium,3,150,150,750,15,37500
27/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Protoperidiium conicum,3,150,150,750,15,37500
27/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ceratium furca,3,150,150,750,15,37500
28/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
28/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
29/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
29/10/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Protoperidiium conicum,3,150,150,750,15,37500
29/10/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Skeletonema,3,150,150,750,15,37500
29/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ditylum bright-welli,3,150,150,750,15,37500
29/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Ceratium,3,150,150,750,15,37500
30/01/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Chaetocerus,3,30,150,750,15,7500
30/10/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Protoperidiium conicum,3,150,150,750,15,37500
31/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
31/12/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Gonyaulax polygramma,3,150,150,750,15,37500
25/01/2019,08:16:00,Pertunia,Primary sump,5000,20,0.02,C. Dens,3,30,150,750,15,7500
06/02/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,Divergens,3,30,150,750,15,7500
06/02/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,C. furca,3,30,150,750,15,7500
06/02/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,other,3,30,150,750,15,7500
16/02/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,3,30,150,750,15,7500
26/03/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,Cysts,3,30,150,750,15,7500
26/03/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,Gonyaulax polygramma,3,30,150,750,15,7500
05/04/2019,08:30:00,Pertunia,Primary sump,5000,20,0.02,Ceratium fusus,3,30,150,750,15,7500
12/02/2019,08:30:00,Pertunia,Sec Swirler,5000,20,0.02,Diabolum,3,30,150,750,15,7500
12/02/2019,08:30:00,Pertunia,After Drumfilter,5000,20,0.02,C. fusus,3,30,150,750,15,7500
02/06/2019,09:00:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,3,30,150,750,15,7500
03/05/2019,09:00:00,Pertunia,Primary sump,5000,20,0.02,Cyst,3,30,150,750,15,7500
10/05/2019,09:00:00,Pertunia,Primary sump,5000,20,0.02,Cyst,3,30,150,750,15,7500
11/02/2019,09:00:00,Pertunia,Primary sump,5000,20,0.02,C. tripos,3,30,150,750,15,7500
11/02/2019,09:00:00,Pertunia,Primary sump,5000,20,0.02,Pseudo-Nitzschia,3,30,150,750,15,7500
24/02/2019,09:05:00,Lorna,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
24/02/2019,09:11:00,Lorna,After Drumfilter,5000,20,0.02,P. conicum,3,30,150,750,15,7500
26/03/2019,09:25:00,Pertunia,After Drumfilter,5000,20,0.02,Karenia cristata,3,30,150,750,15,7500
26/03/2019,09:25:00,Pertunia,After Drumfilter,5000,20,0.02,Gonyaulax polygramma,3,30,150,750,15,7500
19/02/2019,09:45:00,Lorna,Primary sump,5000,20,0.02, Pseudo-Nitzschia ,3,30,150,750,15,7500
18/02/2019,09:50:00,Sarah,Primary sump,5000,20,0.02,C. furca,3,30,150,750,15,7500
18/02/2019,09:50:00,Sarah,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
15/02/2019,09:54:00,Ruan,Primary sump,5000,20,0.02,C. similis,3,30,150,750,15,7500
20/12/2018,10:00:00,Lorna,Primary Sump,5000,20,0.004,Ceratium furca,3,150,150,750,15,37500
28/03/2019,10:00:00,Pertunia,After Drumfilter,5000,20,0.02,Ceratium fusus,3,30,150,750,15,7500
24/02/2019,10:41:00,Lorna,After Drumfilter,5000,20,0.02,P. conicum,3,30,150,750,15,7500
03/04/2019,11:00:00,Lorna,After Drumfilter,5000,20,0.02,Dense,3,30,150,750,15,7500
03/04/2019,11:00:00,Lorna,After Drumfilter,5000,20,0.02,P acuminate,3,30,150,750,15,7500
09/05/2019,11:00:00,Pertunia,Primary sump,5000,20,0.02,Coscinodiscus Granii,3,30,150,750,15,7500
20/05/2019,11:00:00,Pertunia,Primary sump,5000,20,0.02,Bacillaria sp.,3,30,150,750,15,7500
21/05/2019,11:00:00,Pertunia,Primary sump,5000,20,0.02,Coscinodiscus Granii,3,30,150,750,15,7500
22/05/2019,11:00:00,Pertunia,Primary sump,5000,20,0.02,Melosira,3,30,150,750,15,7500
28/05/2019,11:00:00,Pertunia,Primary sump,5000,20,0.02,Noctiluca Scintillans,3,30,150,750,15,7500
28/05/2019,11:00:00,Pertunia,Primary sump,5000,20,0.02,Ceratium fusus,3,30,150,750,15,7500
19/02/2019,11:12:00,Lorna,Primary sump,5000,20,0.02,Chaetoceros,3,30,150,750,15,7500
19/02/2019,11:16:00,Lorna,After Drumfilter,5000,20,0.02,P. conicum,3,30,150,750,15,7500
24/02/2019,11:51:00,Lorna,After Drumfilter,5000,20,0.02,C. fusus,3,30,150,750,15,7500
14/04/2019,12:20:00,Sarah,Primary sump,5000,20,0.02,Protoperidinium diabolum,3,30,150,750,15,7500
24/12/2018,12:23:00,Lorna,Primary Sump,5000,20,0.004,Ceratium fusus,3,150,150,750,15,37500
24/12/2018,12:23:00,Lorna,Primary Sump,5000,20,0.004,Ceratium furca,3,150,150,750,15,37500
11/01/2019,12:24:00,Lorna,Primary sump,5000,20,0.02,Pseudo-Nitzschia,3,30,150,750,15,7500
11/01/2019,12:24:00,Lorna,Primary sump,5000,20,0.02,C. tripos,3,30,150,750,15,7500
01/02/2019,12:58:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
04/03/2019,13:00:00,Pertunia,Primary sump,5000,20,0.02,C. furca,3,30,150,750,15,7500
04/03/2019,13:00:00,Pertunia,Primary sump,5000,20,0.02,Divergens,3,30,150,750,15,7500
04/03/2019,13:00:00,Pertunia,After Drumfilter,5000,20,0.02,Coscinodiscus Granii,3,30,150,750,15,7500
15/02/2019,13:00:00,Ruan,Primary sump,5000,20,0.02,Licmophora,3,30,150,750,15,7500
30/03/2019,13:00:00,Lorna,Primary sump,5000,20,0.02,Protoperidinium divergens,3,30,150,750,15,7500
31/01/2019,13:30:00,Pertunia,Primary sump,5000,20,0.02,C. tripos,3,30,150,750,15,7500
31/01/2019,13:30:00,Pertunia,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
31/01/2019,13:30:00,Pertunia,Primary sump,5000,20,0.02,G. polygramma,3,30,150,750,15,7500
25/12/2018,13:41:00,Lorna,Primary Sump,5000,20,0.004,Other,3,150,150,750,15,37500
26/01/2019,13:47:00,Pertunia,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
06/02/2019,14:00:00,Pertunia,Primary sump,5000,20,0.02,Depressum,3,30,150,750,15,7500
20/12/2018,14:00:00,Lorna,Primary Sump,5000,20,0.004,Other,3,150,150,750,15,37500
27/01/2019,14:00:00,Pertunia,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
20/02/2019,14:06:00,Lorna,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
19/02/2019,14:36:00,Lorna,After Drumfilter,5000,20,0.02,Chaetoceros,3,30,150,750,15,7500
24/02/2019,14:40:00,Lorna,After Drumfilter,5000,20,0.02,C. fusus,3,30,150,750,15,7500
26/03/2019,14:45:00,Lorna,Primary sump,5000,20,0.02,dense,3,30,150,750,15,7500
28/03/2019,15:00:00,Jamie,Primary sump,5000,20,0.02,Protoperidinium conicum,3,30,150,750,15,7500
19/02/2019,15:36:00,Lorna,After Drumfilter,5000,20,0.02,P. conicum,3,30,150,750,15,7500
19/02/2019,15:36:00,Lorna,After Drumfilter,5000,20,0.02,Pseudo-Nitzschia,3,30,150,750,15,7500
24/02/2019,15:36:00,Lorna,Primary sump,5000,20,0.02,chaetoceros,3,30,150,750,15,7500
30/01/2019,15:44:00,Pertunia,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
04/02/2019,16:00:00,Pertunia,Primary sump,5000,20,0.02,Noctiluca,3,30,150,750,15,7500
08/04/2019,16:00:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,3,30,150,750,15,7500
11/02/2019,16:17:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,3,30,150,750,15,7500
02/01/2019,16:21:00,Lorna,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
02/01/2019,16:21:00,Lorna,Primary sump,5000,20,0.02,Pseudo-Nitzschia,3,30,150,750,15,7500
05/02/2019,16:26:00,Pertunia,Primary sump,5000,20,0.02,Divergens,3,30,150,750,15,7500
25/10/2018,17:00:00,Nuette,Primary Sump,10000,20,0.002,Protoperidiium conicum,6,300,300,750,15,37500
04/03/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,Licmophora,3,30,150,750,15,7500
04/03/2019,17:00:00,Pertunia,After Drumfilter,5000,20,0.02,Divergens,3,30,150,750,15,7500
24/02/2019,17:00:00,Pertunia,After Drumfilter,5000,20,0.02,chaetoceros,3,30,150,750,15,7500
27/03/2019,17:00:00,Sarah,Primary sump,5000,20,0.02,Protoperidinium conicum,3,30,150,750,15,7500
31/01/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,C. tripos,3,30,150,750,15,7500
31/01/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
27/01/2019,17:20:00,Pertunia,Primary sump,5000,20,0.02,P. conicum,3,30,150,750,15,7500
06/04/2019,18:00:00,Pertunia,Primary sump,5000,20,0.02,Ceratium fusus,3,30,150,750,15,7500
26/03/2019,18:00:00,Pertunia,Primary sump,5000,20,0.02,Protoperidinium diabolum,3,30,150,750,15,7500
26/03/2019,18:05:00,Pertunia,After Drumfilter,5000,20,0.02,Cysts,3,30,150,750,15,7500
26/03/2019,18:05:00,Pertunia,After Drumfilter,5000,20,0.02,P.gracile,3,30,150,750,15,7500
17/02/2019,18:18:00,Pertunia,Broodstock,5000,20,0.02,Divergens,3,30,150,750,15,7500
18/02/2019,19:00:00,Pertunia,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
18/02/2019,19:00:00,Pertunia,Primary sump,5000,20,0.02,Coscinodiscus Granii,3,30,150,750,15,7500
24/02/2019,19:00:00,Pertunia,After Drumfilter,5000,20,0.02,Licmophora,3,30,150,750,15,7500
17/02/2019,19:25:00,Pertunia,Amaza 5 settlement,5000,20,0.02,Pseudo-Nitzschia,3,30,150,750,15,7500
01/04/2019,19:45:00,Sarah,Larvae,5000,20,0.02,Cysts,3,30,150,750,15,7500
02/04/2019,20:00:00,Pertunia,Primary sump,5000,20,0.02,C Debilis,3,30,150,750,15,7500
02/04/2019,20:00:00,Pertunia,Primary sump,5000,20,0.02,Navicula sp,3,30,150,750,15,7500
02/04/2019,20:00:00,Pertunia,Primary sump,5000,20,0.02,Nitzhia,3,30,150,750,15,7500
20/02/2019,21:00:00,Pertunia,Primary sump,5000,20,0.02,Coscinodiscus Granii,3,30,150,750,15,7500
24/02/2019,21:00:00,Pertunia,Primary sump,5000,20,0.02,C. furca,3,30,150,750,15,7500
24/02/2019,21:00:00,Pertunia,Primary sump,5000,20,0.02,chaetoceros,3,30,150,750,15,7500
24/02/2019,21:00:00,Pertunia,After Drumfilter,5000,20,0.02,Divergens,3,30,150,750,15,7500
17/02/2019,22:31:00,Pertunia,Broodstock,5000,20,0.02,Diabolum,3,30,150,750,15,7500
20/02/2019,23:00:00,Pertunia,Primary sump,5000,20,0.02,Diabolum,3,30,150,750,15,7500
20/02/2019,23:00:00,Pertunia,After Drumfilter,5000,20,0.02,Diabolum,3,30,150,750,15,7500
24/02/2019,23:00:00,Pertunia,Primary sump,5000,20,0.02,chaetoceros,3,30,150,750,15,7500
24/02/2019,23:00:00,Pertunia,After Drumfilter,5000,20,0.02,C. furca,3,30,150,750,15,7500
24/02/2019,23:00:00,Pertunia,After Drumfilter,5000,20,0.02,chaetoceros,3,30,150,750,15,7500
24/02/2019,23:00:00,Pertunia,After Drumfilter,5000,20,0.02,Diabolum,3,30,150,750,15,7500
27/03/2019,23:00:00,Pertunia,Primary sump,5000,20,0.02,Ceratium fusus,3,30,150,750,15,7500
17/02/2019,23:12:00,Pertunia,Amaza 5 settlement,5000,20,0.02,S. trochoidea,3,30,150,750,15,7500
22/02/2019,00:00:00,Pertunia,After Drumfilter,5000,20,0.02,C. fusus,2,20,100,500,10,5000
22/02/2019,00:00:00,Pertunia,After Drumfilter,5000,20,0.02,Melosira,2,20,100,500,10,5000
15/02/2019,00:05:00,Pertunia,Primary sump,5000,20,0.02,Divergens,2,20,100,500,10,5000
15/02/2019,00:05:00,Pertunia,Primary sump,5000,20,0.02,Chaetocerus,2,20,100,500,10,5000
18/02/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,bright weli,2,20,100,500,10,5000
18/02/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,Pseudo-Nitzschia,2,20,100,500,10,5000
21/02/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,chaetoceros,2,20,100,500,10,5000
21/02/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,C. Dens,2,20,100,500,10,5000
21/02/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,Pseudo-Nitzschia,2,20,100,500,10,5000
21/02/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,Pseudo-Nitzschia,2,20,100,500,10,5000
25/02/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,Coscinodiscus Granii,2,20,100,500,10,5000
25/02/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,D. acuminata,2,20,100,500,10,5000
25/02/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,Micans,2,20,100,500,10,5000
18/02/2019,02:00:00,Pertunia,Primary sump,5000,20,0.02,Pseudo-Nitzschia,2,20,100,500,10,5000
18/02/2019,02:00:00,Pertunia,Primary sump,5000,20,0.02,Coscinodiscus Granii,2,20,100,500,10,5000
18/02/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,Pseudo-Nitzschia,2,20,100,500,10,5000
18/02/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,Diabolum,2,20,100,500,10,5000
18/02/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,Chaetoceros,2,20,100,500,10,5000
18/02/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,S. trochoidea,2,20,100,500,10,5000
18/02/2019,02:00:00,Pertunia,After Drumfilter,5000,20,0.02,bright weli,2,20,100,500,10,5000
15/02/2019,02:14:00,Pertunia,Primary sump,5000,20,0.02,Divergens,2,20,100,500,10,5000
15/02/2019,02:19:00,Pertunia,After Drumfilter,5000,20,0.02,Divergens,2,20,100,500,10,5000
18/02/2019,03:00:00,Pertunia,Primary sump,5000,20,0.02,Chaetoceros,2,20,100,500,10,5000
21/02/2019,03:00:00,Pertunia,After Drumfilter,5000,20,0.02,chaetoceros,2,20,100,500,10,5000
25/02/2019,03:00:00,Pertunia,Primary sump ,5000,20,0.02,G. polygramma,2,20,100,500,10,5000
25/02/2019,03:00:00,Pertunia,After Drumfilter,5000,20,0.02,K. cristata,2,20,100,500,10,5000
25/02/2019,03:00:00,Pertunia,After Drumfilter,5000,20,0.02,C. fusus,2,20,100,500,10,5000
18/02/2019,04:00:00,Pertunia,Primary sump,5000,20,0.02,Noctiluca,2,20,100,500,10,5000
18/02/2019,04:00:00,Pertunia,Primary sump,5000,20,0.02,Triceratium,2,20,100,500,10,5000
15/02/2019,04:36:00,Pertunia,After Drumfilter,5000,20,0.02,G. polygramma,2,20,100,500,10,5000
25/02/2019,05:00:00,Pertunia,Primary sump,5000,20,0.02,Pleurosigma,2,20,100,500,10,5000
25/02/2019,05:00:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,2,20,100,500,10,5000
25/02/2019,05:00:00,Pertunia,Primary sump,5000,20,0.02,Coscinodiscus Granii,2,20,100,500,10,5000
25/02/2019,05:00:00,Pertunia,Primary sump,5000,20,0.02,K. cristata,2,20,100,500,10,5000
25/02/2019,05:00:00,Pertunia,After Drumfilter,5000,20,0.02,Noctiluca,2,20,100,500,10,5000
25/02/2019,05:00:00,Pertunia,After Drumfilter,5000,20,0.02,B. paxillifera,2,20,100,500,10,5000
21/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,Divergens,2,20,100,500,10,5000
21/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,2,20,100,500,10,5000
24/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,2,20,100,500,10,5000
24/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,K. cristata,2,20,100,500,10,5000
24/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,Diabolum,2,20,100,500,10,5000
24/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,C. furca,2,20,100,500,10,5000
24/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,Divergens,2,20,100,500,10,5000
25/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,Divergens,2,20,100,500,10,5000
25/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,K. cristata,2,20,100,500,10,5000
26/03/2019,07:20:00,Pertunia,Primary sump,5000,20,0.02,C.dens,2,20,100,500,10,5000
26/03/2019,07:25:00,Pertunia,After Drumfilter,5000,20,0.02,Cysts,2,20,100,500,10,5000
26/03/2019,07:25:00,Pertunia,After Drumfilter,5000,20,0.02,Protoperidinium diabolum,2,20,100,500,10,5000
26/03/2019,07:25:00,Pertunia,After Drumfilter,5000,20,0.02,Gonyaulax polygramma,2,20,100,500,10,5000
14/04/2019,07:30:00,Sarah,After Drumfilter,5000,20,0.02,Prorocentrum micans,2,20,100,500,10,5000
14/04/2019,07:30:00,Sarah,After Drumfilter,5000,20,0.02,Protoperidinium diabolum,2,20,100,500,10,5000
29/03/2019,07:40:00,Pertunia,Primary sump,5000,20,0.02,Cysts,2,20,100,500,10,5000
29/03/2019,07:40:00,Pertunia,After Drumfilter,5000,20,0.02,Cysts,2,20,100,500,10,5000
08/04/2019,07:43:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,2,20,100,500,10,5000
08/04/2019,07:43:00,Pertunia,Primary sump,5000,20,0.02,Dinophysis acuminata,2,20,100,500,10,5000
08/04/2019,07:43:00,Pertunia,Primary sump,5000,20,0.02,Protoperidinium oceanicum,2,20,100,500,10,5000
15/02/2019,07:43:00,Ruan,Primary sump,5000,20,0.02,Chaetoceros,2,20,100,500,10,5000
15/02/2019,07:43:00,Ruan,Primary sump,5000,20,0.02,C. furca,2,20,100,500,10,5000
15/02/2019,07:43:00,Ruan,Primary sump,5000,20,0.02,bright weli,2,20,100,500,10,5000
15/02/2019,07:43:00,Ruan,Primary sump,5000,20,0.02,Pseudo-Nitzschia,2,20,100,500,10,5000
19/02/2019,07:44:00,Lorna,Primary sump,5000,20,0.02,Depressum,2,20,100,500,10,5000
19/02/2019,07:44:00,Lorna,Primary sump,5000,20,0.02,Pyrophacus,2,20,100,500,10,5000
19/02/2019,07:44:00,Lorna,Primary sump,5000,20,0.02,Rhizosolenia,2,20,100,500,10,5000
19/02/2019,07:44:00,Lorna,Primary sump,5000,20,0.02,C. fusus,2,20,100,500,10,5000
18/04/2019,07:45:00,Sarah,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,2,20,100,500,10,5000
17/07/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Octactis sp. ,2,20,100,500,10,5000
17/07/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Bright-welli,2,20,100,500,10,5000
17/07/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Lycmophora sp.,2,20,100,500,10,5000
18/07/2019,08:00:00,Lorna,Primary sump,5000,20,0.02,Ceratium tripos,2,20,100,500,10,5000
